Date,UserID,Product,Quantity,Price
2023-08-22,276,Keyboard,1,777.32
2023-11-26,978,Keyboard,4,390.63
2023-12-20,430,Monitor,5,427.45
2023-10-03,142,Keyboard,1,739.82
2023-08-31,84,Keyboard,3,966.4
2024-02-19,536,Monitor,4,318.44
2023-11-12,315,Mouse,2,686.01
2023-08-20,782,Printer,5,681.19
2023-12-16,619,Mouse,4,658.94
2024-05-19,952,Printer,2,639.2
2024-02-19,777,Mouse,2,980.85
2024-04-09,917,Laptop,5,51.49
2024-07-09,678,Mouse,4,263.51
2023-12-28,511,Laptop,3,856.53
2024-01-14,348,Mouse,5,313.09
2024-04-15,390,Keyboard,2,540.54
2024-04-21,996,Printer,5,961.09
2024-06-07,233,Printer,3,457.9
2023-08-06,828,Laptop,3,443.05
2024-07-10,174,Printer,3,234.47
2023-11-22,599,Mouse,2,646.05
2024-04-11,933,Laptop,1,668.81
2023-09-05,36,Laptop,1,875.47
2023-09-13,206,Mouse,3,734.77
2024-06-22,775,Printer,1,780.19
2024-02-10,964,Laptop,5,900.4
2023-12-02,893,Mouse,4,138.88
2023-10-09,702,Monitor,3,42.78
2023-11-20,743,Mouse,3,976.66
2024-01-04,415,Keyboard,5,266.58
2024-04-29,695,Keyboard,5,660.1
2023-08-30,335,Mouse,5,711.35
2023-08-17,281,Keyboard,1,603.75
2023-12-29,810,Laptop,4,710.89
2024-01-21,644,Mouse,4,645.78
2023-12-04,171,Monitor,5,872.8
2024-01-02,656,Mouse,4,376.85
2024-04-29,164,Printer,2,482.23
2024-03-01,439,Laptop,1,693.55
2024-06-12,5,Mouse,4,295.86
2024-05-15,961,Monitor,5,66.14
2024-06-12,210,Laptop,5,911.49
2024-05-09,646,Monitor,2,364.55
2023-11-30,428,Monitor,1,305.55
2023-11-10,885,Printer,4,325.33
2024-03-04,458,Monitor,4,731.5
2023-07-28,910,Keyboard,1,597.16
2024-01-01,577,Mouse,4,42.13
2023-08-27,109,Laptop,5,452.85
2023-09-05,852,Printer,5,817.1
2023-09-18,439,Monitor,1,237.28
2024-07-10,873,Keyboard,5,26.36
2023-08-19,478,Mouse,4,388.68
2023-09-30,759,Keyboard,1,362.21
2024-07-12,933,Laptop,4,795.29
2024-05-15,532,Laptop,5,959.36
2023-11-16,736,Keyboard,3,720.9
2023-10-30,945,Monitor,1,683.64
2024-07-15,23,Printer,5,248.91
2023-10-14,52,Mouse,4,285.7
2023-07-29,615,Keyboard,4,643.47
2023-12-23,89,Mouse,5,224.33
2024-06-04,888,Mouse,1,863.31
2024-01-13,995,Keyboard,5,805.45
2024-04-16,845,Printer,2,924.9
2024-01-26,821,Mouse,5,973.49
2023-11-21,833,Printer,1,171.7
2024-02-29,793,Mouse,2,942.04
2024-06-27,257,Keyboard,1,421.44
2024-07-10,52,Monitor,3,235.06
2024-07-09,515,Keyboard,1,330.29
2023-07-23,389,Monitor,1,542.93
2023-11-05,254,Keyboard,4,427.76
2024-04-17,270,Mouse,2,869.18
2023-07-22,911,Monitor,4,769.37
2023-08-23,216,Keyboard,1,303.21
2024-05-25,384,Keyboard,3,508.39
2024-05-10,653,Printer,3,314.21
2023-12-03,918,Monitor,2,808.93
2023-09-28,57,Printer,2,608.49
2024-01-15,923,Keyboard,1,234.33
2023-12-13,380,Monitor,5,857.79
2023-09-10,468,Laptop,4,692.25
2023-12-16,437,Printer,4,318.48
2023-11-18,468,Laptop,5,516.71
2024-07-16,965,Laptop,5,362.57
2023-09-18,877,Monitor,2,176.34
2023-07-19,162,Printer,4,774.48
2024-07-09,638,Laptop,4,536.07
2023-11-10,970,Monitor,4,174.94
2024-03-25,466,Keyboard,5,235.85
2024-03-31,759,Keyboard,4,53.46
2023-12-18,633,Monitor,1,585.83
2024-06-28,496,Keyboard,1,315.0
2023-12-27,60,Printer,5,575.78
2024-03-12,726,Laptop,2,509.39
2023-11-29,249,Mouse,1,55.03
2024-02-10,297,Monitor,2,500.98
2024-03-20,337,Laptop,1,884.93
2024-03-05,704,Printer,4,115.8
2024-03-30,393,Printer,1,224.46
2023-08-13,992,Monitor,2,450.57
2023-09-12,202,Mouse,5,498.78
2024-04-06,8,Printer,1,505.18
2024-03-12,939,Laptop,5,685.31
2023-10-17,816,Monitor,5,451.82
2024-02-27,733,Monitor,2,240.54
2024-03-20,49,Keyboard,4,842.91
2023-09-09,599,Keyboard,2,512.25
2024-01-24,735,Mouse,5,785.24
2024-05-14,385,Monitor,3,627.73
2023-09-17,235,Monitor,1,763.76
2023-12-10,753,Mouse,5,321.08
2023-09-24,404,Monitor,3,296.74
2023-11-16,996,Printer,2,817.73
2024-04-28,53,Keyboard,1,594.4
2023-10-08,623,Keyboard,4,609.36
2024-05-19,906,Keyboard,4,664.9
2024-03-29,938,Printer,5,547.29
2023-08-13,768,Monitor,2,31.52
2023-08-08,21,Printer,3,492.76
2023-12-26,789,Laptop,3,401.52
2024-03-12,888,Keyboard,1,583.69
2024-06-10,228,Keyboard,3,843.01
2024-01-19,963,Mouse,1,480.8
2024-01-24,193,Mouse,1,153.43
2024-05-22,127,Mouse,3,358.39
2023-08-10,646,Mouse,2,166.18
2024-07-17,484,Laptop,3,780.39
2024-03-18,437,Monitor,2,174.2
2024-03-12,275,Monitor,3,282.61
2023-12-20,36,Printer,5,553.82
2023-12-22,641,Keyboard,1,942.45
2023-12-05,382,Laptop,2,336.97
2023-09-02,345,Monitor,4,849.22
2023-10-29,66,Monitor,4,617.43
2024-07-14,822,Monitor,2,793.32
2023-09-25,917,Printer,3,645.43
2023-11-04,385,Keyboard,4,882.99
2023-12-16,832,Printer,3,185.13
2023-12-08,85,Laptop,4,960.38
2024-04-05,170,Printer,1,253.48
2024-04-15,804,Printer,2,119.85
2023-09-16,263,Monitor,5,824.42
2024-06-22,248,Laptop,3,462.32
2024-02-13,311,Monitor,3,869.01
2023-12-09,843,Mouse,2,586.28
2023-12-25,916,Keyboard,3,742.41
2024-06-04,882,Mouse,5,890.28
2024-01-31,962,Keyboard,4,437.8
2024-04-05,589,Keyboard,3,727.91
2023-11-18,37,Monitor,1,89.21
2024-06-15,737,Keyboard,1,393.98
2023-11-01,524,Printer,1,81.88
2023-08-31,332,Monitor,2,333.65
2024-05-18,25,Printer,5,400.05
2024-01-22,517,Monitor,3,937.62
2024-06-24,606,Mouse,2,659.97
2023-12-04,347,Monitor,4,912.89
2023-09-13,269,Laptop,2,573.72
2023-12-17,886,Printer,5,326.33
2023-12-21,513,Laptop,4,292.1
2023-11-13,915,Monitor,3,395.68
2024-06-16,403,Keyboard,4,262.99
2023-08-04,871,Keyboard,5,903.59
2023-10-27,753,Keyboard,3,52.65
2024-02-28,289,Mouse,3,128.26
2024-02-11,989,Monitor,5,108.96
2023-09-13,159,Printer,1,282.99
2024-03-11,470,Laptop,5,900.4
2024-04-01,890,Laptop,3,428.61
2024-02-07,831,Keyboard,1,243.99
2024-06-15,701,Monitor,4,869.92
2023-09-04,81,Mouse,1,822.0
2024-05-03,387,Printer,2,469.27
2023-08-27,803,Printer,2,183.06
2024-06-02,297,Keyboard,1,799.84
2023-07-20,676,Mouse,2,433.39
2023-11-03,666,Monitor,1,191.62
2024-07-10,29,Monitor,2,861.31
2023-09-13,448,Mouse,4,313.34
2023-09-16,691,Laptop,3,454.08
2024-02-05,568,Keyboard,5,939.1
2023-11-02,15,Keyboard,1,271.34
2024-04-30,744,Mouse,1,381.98
2023-10-22,189,Mouse,3,673.81
2024-04-13,762,Mouse,1,357.43
2024-01-25,657,Monitor,1,182.42
2024-04-06,481,Keyboard,2,989.17
2023-08-21,993,Monitor,5,837.08
2023-08-05,334,Mouse,5,224.71
2023-09-25,953,Printer,4,759.75
2023-08-25,248,Laptop,1,877.73
2024-04-24,751,Keyboard,3,960.61
2024-02-08,43,Mouse,5,903.13
2023-08-28,631,Laptop,5,293.43
2024-01-25,544,Keyboard,4,398.79
2024-04-25,787,Keyboard,4,277.68
2023-10-31,38,Monitor,2,766.07
2023-09-13,664,Laptop,4,649.76
2023-08-21,136,Laptop,4,470.89
2023-10-07,48,Keyboard,4,918.69
2024-04-10,766,Printer,5,103.92
2023-09-07,671,Monitor,5,903.17
2024-05-22,54,Monitor,5,293.2
2024-05-23,386,Printer,1,745.01
2024-02-21,516,Monitor,1,143.77
2024-06-09,752,Printer,4,750.6
2024-06-10,145,Monitor,2,264.16
2024-04-14,714,Keyboard,3,345.35
2023-08-12,925,Keyboard,2,60.89
2024-07-15,967,Printer,1,624.46
2024-07-01,971,Monitor,5,619.51
2024-03-01,924,Laptop,4,13.52
2023-10-17,37,Mouse,5,458.23
2023-09-09,344,Printer,5,303.92
2023-12-29,230,Printer,2,898.75
2023-09-20,845,Laptop,2,955.95
2023-08-11,574,Mouse,4,337.38
2023-08-25,292,Monitor,2,118.32
2023-11-08,963,Monitor,2,811.74
2023-12-16,662,Printer,4,91.13
2023-11-18,287,Mouse,1,107.42
2024-03-23,242,Printer,1,165.6
2024-04-18,636,Mouse,4,470.87
2023-11-21,428,Printer,1,314.77
2024-05-12,182,Mouse,3,586.47
2023-09-28,136,Printer,5,890.12
2024-01-03,201,Printer,2,730.1
2024-04-06,979,Monitor,1,276.4
2024-06-14,128,Keyboard,5,968.12
2024-01-25,314,Mouse,4,133.57
2024-06-21,886,Printer,2,779.55
2023-08-15,446,Keyboard,2,480.59
2024-01-04,991,Keyboard,5,463.44
2024-06-28,419,Printer,1,115.3
2023-12-31,990,Monitor,3,805.88
2023-08-19,215,Mouse,2,586.74
2024-01-25,104,Monitor,1,764.76
2024-02-25,655,Laptop,1,965.58
2023-10-06,510,Printer,3,973.86
2024-03-23,128,Printer,1,858.22
2024-02-24,893,Laptop,4,685.74
2024-06-15,596,Keyboard,3,90.97
2024-03-25,187,Printer,2,42.52
2023-10-19,266,Printer,1,419.84
2024-06-03,630,Printer,5,163.49
2023-07-29,36,Monitor,4,92.06
2023-11-30,489,Laptop,5,158.34
2023-09-11,416,Mouse,3,742.59
2023-10-28,140,Printer,5,763.3
2024-03-24,716,Printer,3,143.37
2023-11-04,514,Monitor,5,212.4
2024-05-07,123,Printer,5,669.78
2024-04-25,744,Monitor,3,98.32
2023-09-13,985,Printer,4,942.19
2023-11-25,269,Printer,2,545.44
2024-06-10,605,Laptop,1,260.95
2023-09-17,790,Printer,1,601.95
2024-01-08,375,Keyboard,3,779.67
2024-06-26,587,Printer,3,636.24
2023-10-27,723,Monitor,5,388.89
2024-03-26,689,Monitor,4,563.16
2024-04-15,426,Monitor,3,339.2
2024-06-10,92,Mouse,3,38.42
2023-09-04,223,Keyboard,5,143.49
2023-08-15,707,Printer,2,339.46
2023-08-04,992,Printer,2,980.37
2024-06-20,467,Monitor,1,201.81
2023-11-24,375,Mouse,2,129.36
2023-11-22,728,Laptop,1,914.57
2024-07-13,262,Keyboard,5,589.56
2024-06-06,27,Laptop,3,681.47
2023-12-22,160,Keyboard,5,904.45
2023-08-02,73,Monitor,2,837.78
2024-03-02,396,Mouse,1,711.11
2024-06-24,223,Printer,1,183.37
2024-03-10,246,Printer,4,739.35
2023-07-22,220,Mouse,3,348.24
2024-02-20,558,Printer,3,545.11
2023-12-03,451,Keyboard,4,825.87
2024-03-12,724,Printer,3,951.01
2024-07-03,180,Laptop,5,355.98
2024-06-07,73,Laptop,3,763.09
2024-02-09,121,Mouse,1,192.37
2023-09-14,150,Laptop,3,108.15
2023-09-13,597,Mouse,4,259.97
2023-12-06,291,Monitor,2,357.21
2024-02-09,70,Mouse,2,832.29
2024-02-02,387,Printer,4,219.77
2023-08-21,850,Laptop,5,111.49
2023-10-06,287,Monitor,4,161.29
2024-03-25,587,Monitor,5,558.74
2024-05-14,612,Mouse,2,863.66
2024-04-18,19,Laptop,5,574.87
2023-10-21,27,Mouse,2,200.92
2023-09-24,214,Laptop,5,797.64
2024-07-03,151,Laptop,3,942.59
2023-11-23,732,Laptop,1,519.96
2023-09-22,589,Monitor,1,608.05
